index,Order ID,Date,Status,Fulfilment,Sales_Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship_city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
19338,403-7760764-4590744,04-19-22,Cancelled,Amazon,Amazon.in,Expedited,SET183,SET183-KR-DH-XS,Set,XS,B08B3XN2LC,Unshipped,1,INR,759.0,MUMBAI,MAHARASHTRA,400066.0,IN,,False,,
19477,407-8728415-2461138,04-19-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3838,JNE3838-KR-XS,kurta,XS,B09TH6LGG8,Unshipped,1,INR,487.0,MUMBAI,MAHARASHTRA,400101.0,IN,,False,,
19523,171-9097933-3586730,04-19-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XL,kurta,XL,B081WT6GG7,Unshipped,1,INR,399.0,MUMBAI,MAHARASHTRA,400068.0,IN,,False,,
19579,171-8903152-0192337,04-19-22,Cancelled,Merchant,Amazon.in,Standard,JNE3805,JNE3805-KR-M,kurta,M,B09K3TFNR8,,0,INR,437.14,MUMBAI,MAHARASHTRA,400055.0,IN,,False,Easy Ship,
19653,405-5499363-5887548,04-18-22,Cancelled,Amazon,Amazon.in,Expedited,SET269,SET269-KR-NP-XS,Set,XS,B0983DZX48,Cancelled,0,,,MUMBAI,MAHARASHTRA,400102.0,IN,,False,,
20102,408-9902963-4393147,04-18-22,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-M,Set,M,B08XQ8R6GW,Unshipped,1,INR,788.0,MUMBAI,MAHARASHTRA,400064.0,IN,,False,,
20174,405-2276713-9385143,04-18-22,Cancelled,Merchant,Amazon.in,Standard,JNE2307,JNE2307-KR-572-L,kurta,L,B07JK3ZSHN,,0,INR,284.76,MUMBAI,MAHARASHTRA,400103.0,IN,,False,Easy Ship,
20784,403-6301028-2468345,04-18-22,Cancelled,Merchant,Amazon.in,Standard,J0140,J0140-SET-XL,Set,XL,B08V17QS8H,,0,INR,562.86,MUMBAI,MAHARASHTRA,400043.0,IN,,False,Easy Ship,
20785,403-6301028-2468345,04-18-22,Cancelled,Merchant,Amazon.in,Standard,SET293,SET293-KR-NP-XL,Set,XL,B09K3DQZ66,,0,INR,659.05,MUMBAI,MAHARASHTRA,400043.0,IN,,False,Easy Ship,
20783,403-8891883-2368360,04-18-22,Cancelled,Amazon,Amazon.in,Expedited,SET196,SET196-KR-NP-XL,Set,XL,B08HK5C45Z,Unshipped,1,INR,799.0,MUMBAI,MAHARASHTRA,400043.0,IN,,False,,
20782,403-8891883-2368360,04-18-22,Cancelled,Amazon,Amazon.in,Expedited,SET201,SET201-KR-NP-A-XXL,Set,XXL,B08L93NLLX,Unshipped,1,INR,595.0,MUMBAI,MAHARASHTRA,400043.0,IN,,False,,
20800,408-9606589-5961953,04-18-22,Cancelled,Merchant,Amazon.in,Standard,SET363,SET363-KR-NP-XXL,Set,XXL,B09TH61GMF,,0,,,MUMBAI,MAHARASHTRA,400068.0,IN,,False,Easy Ship,
20807,402-9219736-2817913,04-18-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XS,kurta,XS,B081XCMYXJ,Cancelled,0,,,Mumbai,MAHARASHTRA,400095.0,IN,,False,,
20985,402-5872343-3161140,04-18-22,Cancelled,Merchant,Amazon.in,Standard,J0413,J0413-DR-M,Western Dress,M,B09TY1HFLG,,0,,,mumbai,MAHARASHTRA,400057.0,IN,,False,Easy Ship,
21058,406-4466964-8734705,04-18-22,Cancelled,Merchant,Amazon.in,Standard,JNE3618,JNE3618-KR-XXL,kurta,XXL,B091Q9J9QL,,0,INR,357.14,MUMBAI,MAHARASHTRA,400101.0,IN,,False,Easy Ship,
21062,406-7610953-3090754,04-18-22,Cancelled,Merchant,Amazon.in,Standard,JNE3618,JNE3618-KR-XXL,kurta,XXL,B091Q9J9QL,,0,INR,357.14,MUMBAI,MAHARASHTRA,400101.0,IN,,False,Easy Ship,
21337,171-2762334-1401169,04-17-22,Cancelled,Merchant,Amazon.in,Standard,MEN5011,MEN5011-KR-L,kurta,L,B08YZ243V6,,0,INR,475.24,MUMBAI,MAHARASHTRA,400054.0,IN,,False,Easy Ship,
21631,408-5620046-0853904,04-17-22,Cancelled,Amazon,Amazon.in,Expedited,J0157,J0157-DR-M,Western Dress,M,B0983292DV,Unshipped,1,INR,625.0,MUMBAI,MAHARASHTRA,400080.0,IN,,False,,
21711,408-2981474-6208352,04-17-22,Cancelled,Merchant,Amazon.in,Standard,JNE3805,JNE3805-KR-XXXL,kurta,3XL,B09K3X5D97,,0,,,MUMBAI,MAHARASHTRA,400071.0,IN,,False,Easy Ship,
21713,402-3183421-3794713,04-17-22,Cancelled,Amazon,Amazon.in,Expedited,SET075,SET075-KR-DH-S,Set,S,B07TD8SXKT,Cancelled,0,,,Mumbai,MAHARASHTRA,400088.0,IN,,False,,
21797,407-5715610-5261113,04-17-22,Cancelled,Amazon,Amazon.in,Expedited,J0339,J0339-DR-L,Western Dress,L,B098315N2Z,Cancelled,0,,,MUMBAI,MAHARASHTRA,400052.0,IN,,False,,
22012,404-7380014-9977118,04-17-22,Cancelled,Amazon,Amazon.in,Expedited,SET197,SET197-KR-NP-S,Set,S,B08B3ZWN4X,Cancelled,0,,,MUMBAI,MAHARASHTRA,400104.0,IN,,False,,
22051,408-6740398-4330721,04-17-22,Cancelled,Merchant,Amazon.in,Standard,SET281,SET281-KR-PP-S,Set,S,B0983DKTXR,,0,INR,475.24,MUMBAI,MAHARASHTRA,400043.0,IN,,False,Easy Ship,
22226,402-5930435-1627531,04-17-22,Cancelled,Merchant,Amazon.in,Standard,JNE3618,JNE3618-KR-XXL,kurta,XXL,B091Q9J9QL,,0,INR,357.14,MUMBAI,MAHARASHTRA,400101.0,IN,,False,Easy Ship,
22241,402-6668134-1454739,04-17-22,Cancelled,Merchant,Amazon.in,Standard,JNE3618,JNE3618-KR-XXL,kurta,XXL,B091Q9J9QL,,0,,,MUMBAI,MAHARASHTRA,400101.0,IN,,False,Easy Ship,
22561,408-5272554-0269939,04-17-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3366,JNE3366-KR-1053-XXL,kurta,XXL,B07SZSYB81,Unshipped,1,INR,376.0,MUMBAI,MAHARASHTRA,400083.0,IN,,False,,
22961,171-8559784-3024364,04-16-22,Cancelled,Merchant,Amazon.in,Standard,JNE3651,JNE3651-TP-N-L,Top,L,B08ZHW6KDY,,0,INR,493.33,MUMBAI,MAHARASHTRA,400063.0,IN,,False,Easy Ship,
23160,171-4225120-5931545,04-16-22,Cancelled,Amazon,Amazon.in,Expedited,MEN5025,MEN5025-KR-XXXL,kurta,3XL,B08YYQS8FH,Cancelled,0,,,MUMBAI,MAHARASHTRA,400008.0,IN,,False,,
23324,171-4666419-7180300,04-16-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3421,JNE3421-KR-N-XXL,kurta,XXL,B08TRHQDFP,Unshipped,1,INR,399.0,MUMBAI,MAHARASHTRA,400097.0,IN,,False,,
23325,171-4666419-7180300,04-16-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3439,JNE3439-KR-XXL,kurta,XXL,B081WZ7M52,Unshipped,1,INR,399.0,MUMBAI,MAHARASHTRA,400097.0,IN,,False,,
23426,406-0957767-7945920,04-16-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3363,JNE3363-KR-1032-XL,kurta,XL,B07T542WY1,Cancelled,0,,,MUMBAI,MAHARASHTRA,400074.0,IN,,False,,
23660,404-2183261-8139546,04-16-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3366,JNE3366-KR-1053-L,kurta,L,B07T65WM8Q,Cancelled,0,,,MUMBAI,MAHARASHTRA,400092.0,IN,,False,,
23745,408-9814514-5565131,04-16-22,Cancelled,Merchant,Amazon.in,Standard,JNE3787,JNE3787-KR-XL,kurta,XL,B09RKCY6NK,,0,INR,463.81,MUMBAI,MAHARASHTRA,400013.0,IN,,False,Easy Ship,
23746,408-9814514-5565131,04-16-22,Cancelled,Merchant,Amazon.in,Standard,JNE3543,JNE3543-KR-XL,kurta,XL,B08HK4MG14,,0,INR,350.48,MUMBAI,MAHARASHTRA,400013.0,IN,,False,Easy Ship,
24048,403-1264794-1059547,04-16-22,Cancelled,Merchant,Amazon.in,Standard,JNE3543,JNE3543-KR-S,kurta,S,B08HHJP41L,,0,INR,350.48,MUMBAI,MAHARASHTRA,400037.0,IN,,False,Easy Ship,
24049,403-1264794-1059547,04-16-22,Cancelled,Merchant,Amazon.in,Standard,JNE3787,JNE3787-KR-S,kurta,S,B09RKBXM5B,,0,INR,463.81,MUMBAI,MAHARASHTRA,400037.0,IN,,False,Easy Ship,
24115,404-1624112-6611569,04-16-22,Cancelled,Merchant,Amazon.in,Standard,J0108,J0108-SKD-L,Set,L,B08V1R1244,,0,INR,1025.89,MUMBAI,MAHARASHTRA,400006.0,IN,,False,Easy Ship,
24344,406-8849412-5393123,04-16-22,Cancelled,Amazon,Amazon.in,Expedited,J0339,J0339-DR-M,Western Dress,M,B09831YHGV,Unshipped,1,INR,744.0,MUMBAI,MAHARASHTRA,400063.0,IN,,False,,
24345,406-6867535-6763556,04-16-22,Cancelled,Amazon,Amazon.in,Expedited,J0308,J0308-DR-M,Western Dress,M,B099NV5WD8,Unshipped,1,INR,625.0,MUMBAI,MAHARASHTRA,400063.0,IN,,False,,
24418,403-9444627-9925920,04-16-22,Cancelled,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-XXL,Set,XXL,B09RKCWNYM,Unshipped,1,INR,801.0,MUMBAI,MAHARASHTRA,400064.0,IN,,False,,
24462,405-7134744-7587552,04-16-22,Cancelled,Amazon,Amazon.in,Expedited,MEN5005,MEN5005-KR-XXL,kurta,XXL,B08YYW2WZY,Cancelled,0,,,MUMBAI,MAHARASHTRA,400078.0,IN,,False,,
24607,402-1680593-0684357,04-15-22,Cancelled,Amazon,Amazon.in,Expedited,J0002,J0002-SKD-M,Set,M,B0894YWSQN,Cancelled,0,,,MUMBAI,MAHARASHTRA,400092.0,IN,,False,,
24660,402-8483683-5633933,04-15-22,Cancelled,Merchant,Amazon.in,Standard,JNE3482,JNE3482-KR-XXL,kurta,XXL,B08HK1DGRW,,0,INR,302.86,MUMBAI,MAHARASHTRA,400102.0,IN,,False,Easy Ship,
24680,406-9328686-9363539,04-15-22,Cancelled,Merchant,Amazon.in,Standard,JNE3904,JNE3904-DR-XXL,Western Dress,XXL,B09Y268W2D,,0,,,MUMBAI,MAHARASHTRA,400067.0,IN,,False,Easy Ship,
25391,407-6872307-0590750,04-15-22,Cancelled,Amazon,Amazon.in,Expedited,J0338,J0338-DR-XL,Western Dress,XL,B09831MSSX,Cancelled,0,,,MUMBAI,MAHARASHTRA,400104.0,IN,,False,,
25894,408-3939572-7481123,04-15-22,Cancelled,Merchant,Amazon.in,Standard,JNE3371,JNE3371-KR-S,kurta,S,B07WS16S49,,0,INR,313.33,MUMBAI,MAHARASHTRA,400075.0,IN,,False,Easy Ship,
26973,171-7061712-7496334,04-14-22,Cancelled,Merchant,Amazon.in,Standard,SET405,SET405-KR-NP-XL,Set,XL,B09QJ3XPJ8,,0,INR,690.48,MUMBAI,MAHARASHTRA,400101.0,IN,,False,Easy Ship,
27256,171-3715803-5413158,04-14-22,Cancelled,Merchant,Amazon.in,Standard,JNE3610,JNE3610-KR-XL,kurta,XL,B0983MGH2P,,0,,,MUMBAI,MAHARASHTRA,400104.0,IN,,False,Easy Ship,
27257,171-3715803-5413158,04-14-22,Cancelled,Merchant,Amazon.in,Standard,JNE3506,JNE3506-KR-XL,kurta,XL,B08WPS7TQS,,0,,,MUMBAI,MAHARASHTRA,400104.0,IN,,False,Easy Ship,
27516,171-3425179-1561926,04-14-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3613,JNE3613-KR-XL,kurta,XL,B08XVKMPHJ,Cancelled,0,,,MUMBAI,MAHARASHTRA,400104.0,IN,,False,,
27517,171-3425179-1561926,04-14-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3518,JNE3518-KR-XL,kurta,XL,B08XW66LTH,Cancelled,0,,,MUMBAI,MAHARASHTRA,400104.0,IN,,False,,
27518,171-3425179-1561926,04-14-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3549,JNE3549-KR-XL,kurta,XL,B08MXB9H3Z,Cancelled,0,,,MUMBAI,MAHARASHTRA,400104.0,IN,,False,,
27519,171-0708916-0109154,04-14-22,Cancelled,Merchant,Amazon.in,Standard,JNE3610,JNE3610-KR-XL,kurta,XL,B0983MGH2P,,0,,,MUMBAI,MAHARASHTRA,400104.0,IN,,False,Easy Ship,
27520,171-0708916-0109154,04-14-22,Cancelled,Merchant,Amazon.in,Standard,JNE3506,JNE3506-KR-XL,kurta,XL,B08WPS7TQS,,0,,,MUMBAI,MAHARASHTRA,400104.0,IN,,False,Easy Ship,
27608,406-2271024-7436305,04-14-22,Cancelled,Merchant,Amazon.in,Standard,SET183,SET183-KR-DH-XXXL,Set,3XL,B08B3XS7ST,,0,INR,722.86,Mumbai,MAHARASHTRA,400068.0,IN,,False,Easy Ship,
27916,408-6221563-5340317,04-14-22,Cancelled,Merchant,Amazon.in,Standard,JNE3407,JNE3407-KR-XXL,kurta,XXL,B0893FS7QX,,0,INR,237.14,Mumbai,MAHARASHTRA,400093.0,IN,,False,Easy Ship,
28456,402-9247471-9041126,04-13-22,Cancelled,Merchant,Amazon.in,Standard,SET317,SET317-KR-PP-M,Set,M,B09RKDH9X6,,0,,,MUMBAI,MAHARASHTRA,400081.0,IN,,False,Easy Ship,
28519,406-7661749-3097949,04-13-22,Cancelled,Amazon,Amazon.in,Expedited,J0335,J0335-DR-XL,Western Dress,XL,B09831P2JC,Unshipped,1,INR,807.0,MUMBAI,MAHARASHTRA,400078.0,IN,,False,,
28656,406-9054922-1134727,04-13-22,Cancelled,Amazon,Amazon.in,Expedited,JNE2305,JNE2305-KR-533-XS,kurta,XS,B07HYT8XL9,Cancelled,0,,,MUMBAI,MAHARASHTRA,400012.0,IN,,False,,
28905,408-3875217-9529136,04-13-22,Cancelled,Amazon,Amazon.in,Expedited,J0278,J0278-SET-M,Set,M,B08QGP2V4V,Unshipped,1,INR,761.0,MUMBAI,MAHARASHTRA,400091.0,IN,,False,,
28906,408-3875217-9529136,04-13-22,Cancelled,Amazon,Amazon.in,Expedited,SET184,SET184-KR-PP-M,Set,M,B08W9MFDJD,Unshipped,1,INR,563.0,MUMBAI,MAHARASHTRA,400091.0,IN,,False,,
28957,406-9463539-9859510,04-13-22,Cancelled,Amazon,Amazon.in,Expedited,J0158,J0158-DR-M,Western Dress,M,B091XRCDYQ,Unshipped,1,INR,721.0,MUMBAI,MAHARASHTRA,400076.0,IN,,True,,
29326,404-2450380-2280352,04-13-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3463,JNE3463-KR-XXXL,kurta,3XL,B08RP3HQH3,Cancelled,0,,,Mumbai,MAHARASHTRA,400013.0,IN,,False,,
29628,405-1015395-6830764,04-13-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3708,JNE3708-TU-S,Top,S,B099SBNHK6,Cancelled,0,,,mumbai,MAHARASHTRA,400058.0,IN,,False,,
29700,407-8174942-2153153,04-13-22,Cancelled,Merchant,Amazon.in,Standard,SET250,SET250-KR-SHA-XL,Set,XL,B08WHZ3SRC,,0,INR,647.62,MUMBAI,MAHARASHTRA,400049.0,IN,,False,Easy Ship,
29752,407-5928588-1330729,04-13-22,Cancelled,Merchant,Amazon.in,Standard,MEN5008,MEN5008-KR-L,kurta,L,B08YYZFQZS,,0,INR,475.24,MUMBAI,MAHARASHTRA,400066.0,IN,,False,Easy Ship,
29811,171-6715249-4061932,04-13-22,Cancelled,Merchant,Amazon.in,Standard,J0301,J0301-TP-L,Top,L,B099S6795L,,0,,,MUMBAI,MAHARASHTRA,400042.0,IN,,False,Easy Ship,
29963,171-3494756-6687502,04-12-22,Cancelled,Merchant,Amazon.in,Standard,J0157,J0157-DR-XXXL,Western Dress,3XL,B0982ZYH1C,,0,INR,560.0,MUMBAi,MAHARASHTRA,400053.0,IN,,False,Easy Ship,
29968,404-8535398-0716322,04-12-22,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Unshipped,1,INR,1112.0,MUMBAI,MAHARASHTRA,400068.0,IN,,False,,
29971,404-3180002-3694753,04-12-22,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Cancelled,0,,,MUMBAI,MAHARASHTRA,400068.0,IN,,False,,
29981,402-3294054-8551552,04-12-22,Cancelled,Amazon,Amazon.in,Expedited,SET269,SET269-KR-NP-L,Set,L,B0983D9C65,Unshipped,1,INR,824.0,MUMBAI,MAHARASHTRA,400095.0,IN,,False,,
30105,402-1193306-8037134,04-12-22,Cancelled,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-XL,Set,XL,B09NQ51CH7,Unshipped,1,INR,635.0,MUMBAI,MAHARASHTRA,400069.0,IN,,False,,
30135,406-9091683-2138700,04-12-22,Cancelled,Amazon,Amazon.in,Expedited,JNE1525,JNE1525-KR-UDF19BLACK-XL,kurta,XL,B01N184GHA,Unshipped,1,INR,311.0,MUMBAI,MAHARASHTRA,400089.0,IN,,False,,
30352,403-9618849-9704348,04-12-22,Cancelled,Amazon,Amazon.in,Expedited,J0301,J0301-TP-XL,Top,XL,B099S87FTK,Unshipped,1,INR,493.0,Mumbai,MAHARASHTRA,400076.0,IN,,False,,
30487,406-3610428-5148355,04-12-22,Cancelled,Merchant,Amazon.in,Standard,JNE3805,JNE3805-KR-XL,kurta,XL,B09K3WFR76,,0,INR,437.14,Mumbai,MAHARASHTRA,400012.0,IN,,False,Easy Ship,
30691,407-3999026-1428360,04-12-22,Cancelled,Merchant,Amazon.in,Standard,MEN5008,MEN5008-KR-L,kurta,L,B08YYZFQZS,,0,INR,475.24,MUMBAI,MAHARASHTRA,400066.0,IN,,False,Easy Ship,
30742,402-7576439-7285919,04-12-22,Cancelled,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-S,Set,S,B0822T2BM8,Unshipped,1,INR,788.0,MUMBAI,MAHARASHTRA,400006.0,IN,,False,,
30743,402-7576439-7285919,04-12-22,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-S,Set,S,B08XQ98B2Q,Unshipped,1,INR,788.0,MUMBAI,MAHARASHTRA,400006.0,IN,,False,,
30753,407-9577822-6341101,04-12-22,Cancelled,Amazon,Amazon.in,Expedited,MEN5004,MEN5004-KR-L,kurta,L,B08YZ19DL9,Unshipped,1,INR,484.0,MUMBAI,MAHARASHTRA,400066.0,IN,,False,,
30874,405-9348366-6140336,04-12-22,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-S,Set,S,B08XQ98B2Q,Cancelled,0,,,MUMBAi,MAHARASHTRA,400010.0,IN,,False,,
30954,406-5598245-5057124,04-12-22,Cancelled,Merchant,Amazon.in,Standard,JNE3422,JNE3422-KR-L,kurta,L,B081WS1W2K,,0,INR,280.95,MUMBAI,MAHARASHTRA,400081.0,IN,,False,Easy Ship,
30958,404-1528714-7994716,04-12-22,Cancelled,Amazon,Amazon.in,Expedited,J0278,J0278-SET-XXXL,Set,3XL,B08QGQJ5P4,Unshipped,1,INR,761.0,MUMBAI,MAHARASHTRA,400067.0,IN,,False,,
30987,406-3811383-3031566,04-12-22,Cancelled,Amazon,Amazon.in,Expedited,MEN5005,MEN5005-KR-XXXL,kurta,3XL,B08YYPZJ9R,Unshipped,1,INR,452.0,MUMBAI,MAHARASHTRA,400104.0,IN,,False,,
30996,406-4755533-4815521,04-12-22,Cancelled,Amazon,Amazon.in,Expedited,MEN5005,MEN5005-KR-XXXL,kurta,3XL,B08YYPZJ9R,Unshipped,1,INR,452.0,MUMBAI,MAHARASHTRA,400104.0,IN,,False,,
31002,406-0668437-3279540,04-12-22,Cancelled,Amazon,Amazon.in,Expedited,MEN5005,MEN5005-KR-XXXL,kurta,3XL,B08YYPZJ9R,Cancelled,0,,,MUMBAI,MAHARASHTRA,400104.0,IN,,False,,
31321,406-8261892-5941912,04-12-22,Cancelled,Merchant,Amazon.in,Standard,J0339,J0339-DR-XL,Western Dress,XL,B0982ZDB2S,,0,INR,708.57,MUMBAI,MAHARASHTRA,400078.0,IN,,False,Easy Ship,
32380,404-9195321-4553164,04-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XS,Set,XS,B08XQBXFPP,Cancelled,0,,,MUMBAI,MAHARASHTRA,400037.0,IN,,False,,
32382,403-1316698-2550720,04-11-22,Cancelled,Amazon,Amazon.in,Expedited,J0002,J0002-SKD-XS,Set,XS,B08B4T2CTJ,Cancelled,0,,,MUMBAI,MAHARASHTRA,400099.0,IN,,False,,
32491,407-0905360-4160346,04-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3652,JNE3652-TP-N-S,Top,S,B08ZHV1T4W,Unshipped,1,INR,339.0,MUMBAI,MAHARASHTRA,400083.0,IN,,False,,
32474,407-7088195-3560312,04-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3652,JNE3652-TP-N-S,Top,S,B08ZHV1T4W,Unshipped,1,INR,339.0,MUMBAI,MAHARASHTRA,400083.0,IN,,False,,
32520,408-0293044-5517118,04-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET365,SET365-KR-NP-M,Set,M,B09QJMMRRB,Unshipped,1,INR,1099.0,MUMBAI,MAHARASHTRA,400080.0,IN,,False,,
32644,403-3536827-8557134,04-11-22,Cancelled,Amazon,Amazon.in,Expedited,MEN5020,MEN5020-KR-S,kurta,S,B08YYTK7V1,Cancelled,0,,,Mumbai,MAHARASHTRA,400067.0,IN,,False,,
32928,171-6709333-0296355,04-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET342,SET342-KR-NP-N-XL,Set,XL,B09Q19BQCF,Unshipped,1,INR,916.0,MUMBAI,MAHARASHTRA,400080.0,IN,,False,,
33547,403-7270225-5157949,04-10-22,Cancelled,Amazon,Amazon.in,Expedited,J0098,J0098-TP-XXXL,Top,3XL,B092D2K4VK,Cancelled,0,,,MUMBAI,MAHARASHTRA,400067.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
33622,407-7467190-1836320,04-10-22,Cancelled,Merchant,Amazon.in,Standard,JNE3804,JNE3804-KR-XL,kurta,XL,B09K3ZC3LK,,0,INR,437.14,MUMBAI,MAHARASHTRA,400081.0,IN,,False,Easy Ship,
33739,402-6115000-8434724,04-10-22,Cancelled,Amazon,Amazon.in,Expedited,NW027,NW027-TP-PJ-S,Set,S,B09G2RVXNZ,Unshipped,1,INR,613.0,MUMBAI,MAHARASHTRA,400004.0,IN,,False,,
33812,406-2553670-6407501,04-10-22,Cancelled,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-S,Set,S,B09NDL6H2B,Cancelled,0,,,MUMBAI,MAHARASHTRA,400069.0,IN,,False,,
33872,406-8139725-9717905,04-10-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3578,JNE3578-KR-XXL,kurta,XXL,B08QJK5LVL,Unshipped,1,INR,612.0,MUMBAI,MAHARASHTRA,400103.0,IN,,False,,
34395,405-4877817-5039555,04-10-22,Cancelled,Merchant,Amazon.in,Standard,JNE3784,JNE3784-KR-M,kurta,M,B09K3Y42F5,,0,,,Mumbai,MAHARASHTRA,400051.0,IN,,False,Easy Ship,
34720,403-0369940-6519501,04-09-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-S,kurta,S,B081WX4G4Q,Cancelled,0,,,MUMBAI,MAHARASHTRA,400092.0,IN,,False,,
34938,171-7473013-2077165,04-09-22,Cancelled,Merchant,Amazon.in,Standard,SET253,SET253-KR-NP-XL,Set,XL,B08WJ2JV9M,,0,INR,701.9,MUMBAI,MAHARASHTRA,400069.0,IN,,False,Easy Ship,
34939,171-7473013-2077165,04-09-22,Cancelled,Merchant,Amazon.in,Standard,SET269,SET269-KR-NP-XL,Set,XL,B0983CBSJ3,,0,INR,784.76,MUMBAI,MAHARASHTRA,400069.0,IN,,False,Easy Ship,
34988,402-1149217-6401907,04-09-22,Cancelled,Amazon,Amazon.in,Expedited,NW027,NW027-TP-PJ-XS,Set,XS,B09G2RD6FX,Unshipped,1,INR,613.0,MUMBAI,MAHARASHTRA,400004.0,IN,,False,,
35122,408-0344866-5069134,04-09-22,Cancelled,Amazon,Amazon.in,Expedited,J0400,J0400-DR-M,Western Dress,M,B09SDZ13F9,Cancelled,0,,,MUMBAi,MAHARASHTRA,400067.0,IN,,False,,
35277,407-5414364-0098734,04-09-22,Cancelled,Merchant,Amazon.in,Standard,SET282,SET282-KR-PP-XL,Set,XL,B09CTFCW94,,0,INR,922.32,MUMBAI,MAHARASHTRA,400092.0,IN,,False,Easy Ship,
35397,407-5196050-4026703,04-09-22,Cancelled,Amazon,Amazon.in,Expedited,J0215,J0215-BL-S,Blouse,S,B09KXY2SLN,Cancelled,0,,,MUMBAI,MAHARASHTRA,400078.0,IN,,False,,
35632,408-7925231-2401144,04-09-22,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Cancelled,0,,,MUMBAI,MAHARASHTRA,400007.0,IN,,False,,
35669,404-7659251-1009923,04-09-22,Cancelled,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-XS,Set,XS,B0894WWGK9,Cancelled,0,,,MUMBAI,MAHARASHTRA,400053.0,IN,,False,,
35975,405-0240804-8388347,04-09-22,Cancelled,Amazon,Amazon.in,Expedited,J0080,J0080-TP-XS,Top,XS,B09268MT2C,Unshipped,1,INR,531.0,MUMBAI,MAHARASHTRA,400081.0,IN,,False,,
35981,406-7908609-1490748,04-09-22,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-S,Set,S,B08XQ98B2Q,Cancelled,0,,,MUMBAI,MAHARASHTRA,400018.0,IN,,False,,
36163,171-2609513-8484356,04-09-22,Cancelled,Amazon,Amazon.in,Expedited,J0157,J0157-DR-L,Western Dress,L,B09831FVYR,Unshipped,1,INR,588.0,MUMBAI,MAHARASHTRA,400066.0,IN,,False,,
36164,171-2609513-8484356,04-09-22,Cancelled,Amazon,Amazon.in,Expedited,SET273,SET273-KR-NP-S,Set,S,B094FR7J54,Unshipped,1,INR,612.0,MUMBAI,MAHARASHTRA,400066.0,IN,,False,,
36527,407-9345713-0565133,04-08-22,Cancelled,Amazon,Amazon.in,Expedited,J0414,J0414-DR-XL,Western Dress,XL,B09TY1THSJ,Cancelled,0,,,MUMBAI,MAHARASHTRA,400014.0,IN,,False,,
36761,408-5751415-7088334,04-08-22,Cancelled,Merchant,Amazon.in,Standard,J0132,J0132-KR-L,kurta,L,B08N19RF53,,0,,,MUMBAI,MAHARASHTRA,400104.0,IN,,False,Easy Ship,
37011,406-3739985-7417167,04-08-22,Cancelled,Merchant,Amazon.in,Standard,JNE3643,JNE3643-TP-N-XL,Top,XL,B08ZJPF7DD,,0,INR,246.67,Mumbai,MAHARASHTRA,400074.0,IN,,False,Easy Ship,
37172,408-5182701-3942723,04-08-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XXL,Western Dress,XXL,B09SDXSQ33,Unshipped,1,INR,725.0,MUMBAI,MAHARASHTRA,400092.0,IN,,False,,
37259,406-5156343-7490720,04-08-22,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XL,Set,XL,B08XQBF1G4,Cancelled,0,,,MUMBAI,MAHARASHTRA,400083.0,IN,,False,,
